Date,Fut,Tag,Value,month,year
3/20/2026,December 27,S Change,9,3,2026
3/20/2026,December 27,Purchase,12109,3,2026
3/20/2026,December 27,P Change,1193,3,2026
3/20/2026,December 27,OI,4630,3,2026
3/20/2026,December 27,OI Change,1169,3,2026
3/20/2026,March 28,Sales,524,3,2026
3/20/2026,March 28,S Change,-98,3,2026
3/20/2026,March 28,Purchase,50,3,2026
3/20/2026,March 28,P Change,0,3,2026
3/20/2026,March 28,OI,168,3,2026
3/20/2026,March 28,OI Change,52,3,2026
3/20/2026,May 28,Sales,243,3,2026
3/20/2026,May 28,S Change,-103,3,2026
3/20/2026,May 28,Purchase,0,3,2026
3/20/2026,May 28,P Change,0,3,2026
3/20/2026,May 28,OI,18,3,2026
3/20/2026,May 28,OI Change,0,3,2026
3/20/2026,July 28,Sales,176,3,2026
3/20/2026,July 28,S Change,0,3,2026
3/20/2026,July 28,Purchase,0,3,2026
3/20/2026,July 28,P Change,0,3,2026
3/20/2026,July 28,OI,2,3,2026
3/20/2026,July 28,OI Change,0,3,2026
3/20/2026,December 28,Sales,0,3,2026
3/20/2026,December 28,S Change,0,3,2026
3/20/2026,December 28,Purchase,1076,3,2026
3/20/2026,December 28,P Change,132,3,2026
3/20/2026,December 28,OI,1,3,2026
3/20/2026,December 28,OI Change,0,3,2026
3/20/2026,December 29,Sales,0,3,2026
3/20/2026,December 29,S Change,0,3,2026
3/20/2026,December 29,Purchase,445,3,2026
3/20/2026,December 29,P Change,0,3,2026
3/20/2026,December 29,OI,0,3,2026
3/20/2026,December 29,OI Change,0,3,2026
3/20/2026,Totals,Sales,61192,3,2026
3/20/2026,Totals,S Change,-1860,3,2026
3/20/2026,Totals,Purchase,81271,3,2026
3/20/2026,Totals,P Change,-2946,3,2026
3/20/2026,Totals,OI,329146,3,2026
3/20/2026,Totals,OI Change,-5171,3,2026
3/27/2026,May 26,Sales,14500,3,2026
3/27/2026,May 26,S Change,-1117,3,2026
3/27/2026,May 26,Purchase,15608,3,2026
3/27/2026,May 26,P Change,-961,3,2026
3/27/2026,May 26,OI,133585,3,2026
3/27/2026,May 26,OI Change,-10241,3,2026
3/27/2026,July 26,Sales,15854,3,2026
3/27/2026,July 26,S Change,579,3,2026
3/27/2026,July 26,Purchase,3682,3,2026
3/27/2026,July 26,P Change,-307,3,2026
3/27/2026,July 26,OI,89322,3,2026
3/27/2026,July 26,OI Change,11142,3,2026
3/27/2026,October 26,Sales,0,3,2026
3/27/2026,October 26,S Change,0,3,2026
3/27/2026,October 26,Purchase,0,3,2026
3/27/2026,October 26,P Change,0,3,2026
3/27/2026,October 26,OI,49,3,2026
3/27/2026,October 26,OI Change,9,3,2026
3/27/2026,December 26,Sales,15630,3,2026
3/27/2026,December 26,S Change,1428,3,2026
3/27/2026,December 26,Purchase,41662,3,2026
3/27/2026,December 26,P Change,-3140,3,2026
3/27/2026,December 26,OI,96396,3,2026
3/27/2026,December 26,OI Change,8313,3,2026
3/27/2026,March 27,Sales,6543,3,2026
3/27/2026,March 27,S Change,17,3,2026
3/27/2026,March 27,Purchase,2352,3,2026
3/27/2026,March 27,P Change,614,3,2026
3/27/2026,March 27,OI,12692,3,2026
3/27/2026,March 27,OI Change,3339,3,2026
3/27/2026,May 27,Sales,2403,3,2026
3/27/2026,May 27,S Change,-382,3,2026
3/27/2026,May 27,Purchase,3416,3,2026
3/27/2026,May 27,P Change,2935,3,2026
3/27/2026,May 27,OI,4142,3,2026
3/27/2026,May 27,OI Change,704,3,2026
3/27/2026,July 27,Sales,4390,3,2026
3/27/2026,July 27,S Change,-667,3,2026
3/27/2026,July 27,Purchase,441,3,2026
3/27/2026,July 27,P Change,429,3,2026
3/27/2026,July 27,OI,1462,3,2026
3/27/2026,July 27,OI Change,56,3,2026
3/27/2026,October 27,Sales,0,3,2026
3/27/2026,October 27,S Change,0,3,2026
3/27/2026,October 27,Purchase,0,3,2026
3/27/2026,October 27,P Change,0,3,2026
3/27/2026,October 27,OI,2,3,2026
3/27/2026,October 27,OI Change,1,3,2026
3/27/2026,December 27,Sales,1271,3,2026
3/27/2026,December 27,S Change,484,3,2026
3/27/2026,December 27,Purchase,10211,3,2026
3/27/2026,December 27,P Change,-1898,3,2026
3/27/2026,December 27,OI,5326,3,2026
3/27/2026,December 27,OI Change,696,3,2026
3/27/2026,March 28,Sales,524,3,2026
3/27/2026,March 28,S Change,0,3,2026
3/27/2026,March 28,Purchase,50,3,2026
3/27/2026,March 28,P Change,0,3,2026
3/27/2026,March 28,OI,173,3,2026
3/27/2026,March 28,OI Change,5,3,2026
3/27/2026,May 28,Sales,287,3,2026
3/27/2026,May 28,S Change,44,3,2026
3/27/2026,May 28,Purchase,0,3,2026
3/27/2026,May 28,P Change,0,3,2026
3/27/2026,May 28,OI,18,3,2026
3/27/2026,May 28,OI Change,0,3,2026
3/27/2026,July 28,Sales,132,3,2026
3/27/2026,July 28,S Change,-44,3,2026
3/27/2026,July 28,Purchase,0,3,2026
3/27/2026,July 28,P Change,0,3,2026
3/27/2026,July 28,OI,2,3,2026
3/27/2026,July 28,OI Change,0,3,2026
3/27/2026,December 28,Sales,878,3,2026
3/27/2026,December 28,S Change,878,3,2026
3/27/2026,December 28,Purchase,647,3,2026
3/27/2026,December 28,P Change,-429,3,2026
3/27/2026,December 28,OI,1,3,2026
3/27/2026,December 28,OI Change,0,3,2026
3/27/2026,December 29,Sales,0,3,2026
3/27/2026,December 29,S Change,0,3,2026
3/27/2026,December 29,Purchase,445,3,2026
3/27/2026,December 29,P Change,0,3,2026
3/27/2026,December 29,OI,0,3,2026
3/27/2026,December 29,OI Change,0,3,2026
3/27/2026,Totals,Sales,62412,3,2026
3/27/2026,Totals,S Change,1220,3,2026
3/27/2026,Totals,Purchase,78514,3,2026
3/27/2026,Totals,P Change,-2757,3,2026
3/27/2026,Totals,OI,343170,3,2026
3/27/2026,Totals,OI Change,14024,3,2026
3/6/2026,March 26,Sales,298,3,2026
3/6/2026,March 26,S Change,15,3,2026
3/6/2026,March 26,Purchase,0,3,2026
3/6/2026,March 26,P Change,-5,3,2026
3/6/2026,March 26,OI,25,3,2026
3/6/2026,March 26,OI Change,-73,3,2026
3/6/2026,May 26,Sales,17576,3,2026
3/6/2026,May 26,S Change,-3239,3,2026
3/6/2026,May 26,Purchase,17425,3,2026
3/6/2026,May 26,P Change,-709,3,2026
3/6/2026,May 26,OI,162986,3,2026
3/6/2026,May 26,OI Change,-4318,3,2026
3/6/2026,July 26,Sales,14209,3,2026
3/6/2026,July 26,S Change,168,3,2026
3/6/2026,July 26,Purchase,4883,3,2026
3/6/2026,July 26,P Change,-426,3,2026
3/6/2026,July 26,OI,84168,3,2026
3/6/2026,July 26,OI Change,-1163,3,2026
3/6/2026,October 26,Sales,0,3,2026
3/6/2026,October 26,S Change,0,3,2026
3/6/2026,October 26,Purchase,0,3,2026
3/6/2026,October 26,P Change,0,3,2026
3/6/2026,October 26,OI,39,3,2026
3/6/2026,October 26,OI Change,4,3,2026
3/6/2026,December 26,Sales,12678,3,2026
3/6/2026,December 26,S Change,425,3,2026
3/6/2026,December 26,Purchase,49507,3,2026
3/6/2026,December 26,P Change,-2526,3,2026
3/6/2026,December 26,OI,65849,3,2026
3/6/2026,December 26,OI Change,1738,3,2026
3/6/2026,March 27,Sales,5669,3,2026
3/6/2026,March 27,S Change,1221,3,2026
3/6/2026,March 27,Purchase,1468,3,2026
3/6/2026,March 27,P Change,38,3,2026
3/6/2026,March 27,OI,7211,3,2026
3/6/2026,March 27,OI Change,633,3,2026
3/6/2026,May 27,Sales,1875,3,2026
3/6/2026,May 27,S Change,665,3,2026
3/6/2026,May 27,Purchase,90,3,2026
3/6/2026,May 27,P Change,0,3,2026
3/6/2026,May 27,OI,2025,3,2026
3/6/2026,May 27,OI Change,204,3,2026
3/6/2026,July 27,Sales,2714,3,2026
3/6/2026,July 27,S Change,1653,3,2026
3/6/2026,July 27,Purchase,0,3,2026
3/6/2026,July 27,P Change,0,3,2026
3/6/2026,July 27,OI,976,3,2026
3/6/2026,July 27,OI Change,277,3,2026
3/6/2026,October 27,Sales,0,3,2026
3/6/2026,October 27,S Change,0,3,2026
3/6/2026,October 27,Purchase,0,3,2026
3/6/2026,October 27,P Change,0,3,2026
3/6/2026,October 27,OI,1,3,2026
3/6/2026,October 27,OI Change,0,3,2026
3/6/2026,December 27,Sales,778,3,2026
3/6/2026,December 27,S Change,286,3,2026
3/6/2026,December 27,Purchase,10454,3,2026
3/6/2026,December 27,P Change,826,3,2026
3/6/2026,December 27,OI,2862,3,2026
3/6/2026,December 27,OI Change,109,3,2026
3/6/2026,March 28,Sales,534,3,2026
3/6/2026,March 28,S Change,67,3,2026
3/6/2026,March 28,Purchase,0,3,2026
3/6/2026,March 28,P Change,0,3,2026
3/6/2026,March 28,OI,116,3,2026
3/6/2026,March 28,OI Change,0,3,2026
3/6/2026,May 28,Sales,346,3,2026
3/6/2026,May 28,S Change,148,3,2026
3/6/2026,May 28,Purchase,0,3,2026
3/6/2026,May 28,P Change,0,3,2026
3/6/2026,May 28,OI,18,3,2026
3/6/2026,May 28,OI Change,15,3,2026
3/6/2026,July 28,Sales,176,3,2026
3/6/2026,July 28,S Change,66,3,2026
3/6/2026,July 28,Purchase,0,3,2026
3/6/2026,July 28,P Change,0,3,2026
3/6/2026,July 28,OI,2,3,2026
3/6/2026,July 28,OI Change,0,3,2026
3/6/2026,December 28,Sales,0,3,2026
3/6/2026,December 28,S Change,0,3,2026
3/6/2026,December 28,Purchase,944,3,2026
3/6/2026,December 28,P Change,0,3,2026
3/6/2026,December 28,OI,0,3,2026
3/6/2026,December 28,OI Change,0,3,2026
3/6/2026,December 29,Sales,0,3,2026
3/6/2026,December 29,S Change,0,3,2026
3/6/2026,December 29,Purchase,445,3,2026
3/6/2026,December 29,P Change,0,3,2026
3/6/2026,December 29,OI,0,3,2026
3/6/2026,December 29,OI Change,0,3,2026
3/6/2026,Totals,Sales,56853,3,2026
3/6/2026,Totals,S Change,1475,3,2026
3/6/2026,Totals,Purchase,85216,3,2026
3/6/2026,Totals,P Change,-2802,3,2026
3/6/2026,Totals,OI,326278,3,2026
3/6/2026,Totals,OI Change,-2574,3,2026
4/10/2026,May 26,Sales,9179,4,2026
4/10/2026,May 26,S Change,1512,4,2026
4/10/2026,May 26,Purchase,10778,4,2026
4/10/2026,May 26,P Change,-1542,4,2026
4/10/2026,May 26,OI,59859,4,2026
4/10/2026,May 26,OI Change,-56731,4,2026
4/10/2026,July 26,Sales,16872,4,2026
4/10/2026,July 26,S Change,506,4,2026
4/10/2026,July 26,Purchase,3215,4,2026
4/10/2026,July 26,P Change,-118,4,2026
4/10/2026,July 26,OI,140870,4,2026
4/10/2026,July 26,OI Change,46547,4,2026
4/10/2026,October 26,Sales,0,4,2026
4/10/2026,October 26,S Change,0,4,2026
4/10/2026,October 26,Purchase,0,4,2026
4/10/2026,October 26,P Change,0,4,2026
4/10/2026,October 26,OI,50,4,2026
4/10/2026,October 26,OI Change,6,4,2026
4/10/2026,December 26,Sales,17861,4,2026
4/10/2026,December 26,S Change,409,4,2026
4/10/2026,December 26,Purchase,40245,4,2026
4/10/2026,December 26,P Change,-1174,4,2026
4/10/2026,December 26,OI,107561,4,2026
4/10/2026,December 26,OI Change,6071,4,2026
4/10/2026,March 27,Sales,7422,4,2026
4/10/2026,March 27,S Change,810,4,2026
4/10/2026,March 27,Purchase,3004,4,2026
4/10/2026,March 27,P Change,201,4,2026
4/10/2026,March 27,OI,17239,4,2026
4/10/2026,March 27,OI Change,2757,4,2026
4/10/2026,May 27,Sales,3112,4,2026
4/10/2026,May 27,S Change,242,4,2026
4/10/2026,May 27,Purchase,526,4,2026
4/10/2026,May 27,P Change,43,4,2026
4/10/2026,May 27,OI,5448,4,2026
4/10/2026,May 27,OI Change,722,4,2026
4/10/2026,July 27,Sales,5550,4,2026
4/10/2026,July 27,S Change,15,4,2026
4/10/2026,July 27,Purchase,14,4,2026
4/10/2026,July 27,P Change,0,4,2026
4/10/2026,July 27,OI,2098,4,2026
4/10/2026,July 27,OI Change,297,4,2026
4/10/2026,October 27,Sales,0,4,2026
4/10/2026,October 27,S Change,0,4,2026
4/10/2026,October 27,Purchase,0,4,2026
4/10/2026,October 27,P Change,0,4,2026
4/10/2026,October 27,OI,2,4,2026
4/10/2026,October 27,OI Change,0,4,2026
4/10/2026,December 27,Sales,1173,4,2026
4/10/2026,December 27,S Change,298,4,2026
4/10/2026,December 27,Purchase,13984,4,2026
4/10/2026,December 27,P Change,1596,4,2026
4/10/2026,December 27,OI,7651,4,2026
4/10/2026,December 27,OI Change,711,4,2026
4/10/2026,March 28,Sales,507,4,2026
4/10/2026,March 28,S Change,-17,4,2026
4/10/2026,March 28,Purchase,50,4,2026
4/10/2026,March 28,P Change,0,4,2026
4/10/2026,March 28,OI,191,4,2026
4/10/2026,March 28,OI Change,18,4,2026
4/10/2026,May 28,Sales,287,4,2026
4/10/2026,May 28,S Change,0,4,2026
4/10/2026,May 28,Purchase,0,4,2026
4/10/2026,May 28,P Change,0,4,2026
4/10/2026,May 28,OI,18,4,2026
4/10/2026,May 28,OI Change,0,4,2026
4/10/2026,July 28,Sales,132,4,2026
4/10/2026,July 28,S Change,0,4,2026
4/10/2026,July 28,Purchase,0,4,2026
4/10/2026,July 28,P Change,0,4,2026
4/10/2026,July 28,OI,2,4,2026
4/10/2026,July 28,OI Change,0,4,2026
4/10/2026,December 28,Sales,0,4,2026
4/10/2026,December 28,S Change,0,4,2026
4/10/2026,December 28,Purchase,1076,4,2026
4/10/2026,December 28,P Change,0,4,2026
4/10/2026,December 28,OI,1,4,2026
4/10/2026,December 28,OI Change,0,4,2026
4/10/2026,December 29,Sales,0,4,2026
4/10/2026,December 29,S Change,0,4,2026
4/10/2026,December 29,Purchase,445,4,2026
4/10/2026,December 29,P Change,0,4,2026
4/10/2026,December 29,OI,0,4,2026
4/10/2026,December 29,OI Change,0,4,2026
4/10/2026,Totals,Sales,62095,4,2026
4/10/2026,Totals,S Change,3775,4,2026
4/10/2026,Totals,Purchase,73337,4,2026
4/10/2026,Totals,P Change,-994,4,2026
4/10/2026,Totals,OI,340990,4,2026
4/10/2026,Totals,OI Change,398,4,2026
4/17/2026,May 26,Sales,2658,4,2026
4/17/2026,May 26,S Change,-6521,4,2026
4/17/2026,May 26,Purchase,8329,4,2026
4/17/2026,May 26,P Change,-2449,4,2026
4/17/2026,May 26,OI,10375,4,2026
4/17/2026,May 26,OI Change,-49484,4,2026
4/17/2026,July 26,Sales,17454,4,2026
4/17/2026,July 26,S Change,582,4,2026
4/17/2026,July 26,Purchase,3024,4,2026
4/17/2026,July 26,P Change,-191,4,2026
4/17/2026,July 26,OI,168266,4,2026
4/17/2026,July 26,OI Change,27396,4,2026
4/17/2026,October 26,Sales,0,4,2026
4/17/2026,October 26,S Change,0,4,2026
4/17/2026,October 26,Purchase,0,4,2026
4/17/2026,October 26,P Change,0,4,2026
4/17/2026,October 26,OI,86,4,2026
4/17/2026,October 26,OI Change,36,4,2026
4/17/2026,December 26,Sales,18331,4,2026
4/17/2026,December 26,S Change,470,4,2026
4/17/2026,December 26,Purchase,38363,4,2026
4/17/2026,December 26,P Change,-1882,4,2026
4/17/2026,December 26,OI,114041,4,2026
4/17/2026,December 26,OI Change,6480,4,2026
4/17/2026,March 27,Sales,8062,4,2026
4/17/2026,March 27,S Change,640,4,2026
4/17/2026,March 27,Purchase,3034,4,2026
4/17/2026,March 27,P Change,30,4,2026
4/17/2026,March 27,OI,20036,4,2026
4/17/2026,March 27,OI Change,2797,4,2026
4/17/2026,May 27,Sales,2788,4,2026
4/17/2026,May 27,S Change,-324,4,2026
4/17/2026,May 27,Purchase,2127,4,2026
4/17/2026,May 27,P Change,1601,4,2026
4/17/2026,May 27,OI,5881,4,2026
4/17/2026,May 27,OI Change,433,4,2026
4/17/2026,July 27,Sales,4799,4,2026
4/17/2026,July 27,S Change,-751,4,2026
4/17/2026,July 27,Purchase,487,4,2026
4/17/2026,July 27,P Change,473,4,2026
4/17/2026,July 27,OI,2567,4,2026
4/17/2026,July 27,OI Change,469,4,2026
4/17/2026,October 27,Sales,0,4,2026
4/17/2026,October 27,S Change,0,4,2026
4/17/2026,October 27,Purchase,0,4,2026
4/17/2026,October 27,P Change,0,4,2026
4/17/2026,October 27,OI,2,4,2026
4/17/2026,October 27,OI Change,0,4,2026
4/17/2026,December 27,Sales,1803,4,2026
4/17/2026,December 27,S Change,630,4,2026
4/17/2026,December 27,Purchase,12860,4,2026
4/17/2026,December 27,P Change,-1124,4,2026
4/17/2026,December 27,OI,9121,4,2026
4/17/2026,December 27,OI Change,1470,4,2026
4/17/2026,March 28,Sales,588,4,2026
4/17/2026,March 28,S Change,81,4,2026
4/17/2026,March 28,Purchase,50,4,2026
4/17/2026,March 28,P Change,0,4,2026
4/17/2026,March 28,OI,191,4,2026
4/17/2026,March 28,OI Change,0,4,2026
4/17/2026,May 28,Sales,386,4,2026
4/17/2026,May 28,S Change,99,4,2026
4/17/2026,May 28,Purchase,0,4,2026
4/17/2026,May 28,P Change,0,4,2026
4/17/2026,May 28,OI,18,4,2026
4/17/2026,May 28,OI Change,0,4,2026
4/17/2026,July 28,Sales,132,4,2026
4/17/2026,July 28,S Change,0,4,2026
4/17/2026,July 28,Purchase,0,4,2026
4/17/2026,July 28,P Change,0,4,2026
4/17/2026,July 28,OI,2,4,2026
4/17/2026,July 28,OI Change,0,4,2026
4/17/2026,December 28,Sales,878,4,2026
4/17/2026,December 28,S Change,878,4,2026
4/17/2026,December 28,Purchase,647,4,2026
4/17/2026,December 28,P Change,-429,4,2026
4/17/2026,December 28,OI,1,4,2026
4/17/2026,December 28,OI Change,0,4,2026
4/17/2026,December 29,Sales,0,4,2026
4/17/2026,December 29,S Change,0,4,2026
4/17/2026,December 29,Purchase,445,4,2026
4/17/2026,December 29,P Change,0,4,2026
4/17/2026,December 29,OI,0,4,2026
4/17/2026,December 29,OI Change,0,4,2026
4/17/2026,Totals,Sales,57879,4,2026
4/17/2026,Totals,S Change,-4216,4,2026
4/17/2026,Totals,Purchase,69366,4,2026
4/17/2026,Totals,P Change,-3971,4,2026
4/17/2026,Totals,OI,330587,4,2026
4/17/2026,Totals,OI Change,-10403,4,2026
4/2/2026,May 26,Sales,7667,4,2026
4/2/2026,May 26,S Change,-6833,4,2026
4/2/2026,May 26,Purchase,12320,4,2026
4/2/2026,May 26,P Change,-3288,4,2026
4/2/2026,May 26,OI,116590,4,2026
4/2/2026,May 26,OI Change,-16995,4,2026
4/2/2026,July 26,Sales,16366,4,2026
4/2/2026,July 26,S Change,512,4,2026
4/2/2026,July 26,Purchase,3333,4,2026
4/2/2026,July 26,P Change,-349,4,2026
4/2/2026,July 26,OI,94323,4,2026
4/2/2026,July 26,OI Change,5001,4,2026
4/2/2026,October 26,Sales,0,4,2026
4/2/2026,October 26,S Change,0,4,2026
4/2/2026,October 26,Purchase,0,4,2026
4/2/2026,October 26,P Change,0,4,2026
4/2/2026,October 26,OI,44,4,2026
4/2/2026,October 26,OI Change,-5,4,2026
4/2/2026,December 26,Sales,17452,4,2026
4/2/2026,December 26,S Change,1822,4,2026
4/2/2026,December 26,Purchase,41419,4,2026
4/2/2026,December 26,P Change,-243,4,2026
4/2/2026,December 26,OI,101490,4,2026
4/2/2026,December 26,OI Change,5094,4,2026
4/2/2026,March 27,Sales,6612,4,2026
4/2/2026,March 27,S Change,69,4,2026
4/2/2026,March 27,Purchase,2803,4,2026
4/2/2026,March 27,P Change,451,4,2026
4/2/2026,March 27,OI,14482,4,2026
4/2/2026,March 27,OI Change,1790,4,2026
4/2/2026,May 27,Sales,2870,4,2026
4/2/2026,May 27,S Change,467,4,2026
4/2/2026,May 27,Purchase,483,4,2026
4/2/2026,May 27,P Change,-2933,4,2026
4/2/2026,May 27,OI,4726,4,2026
4/2/2026,May 27,OI Change,584,4,2026
4/2/2026,July 27,Sales,5535,4,2026
4/2/2026,July 27,S Change,1145,4,2026
4/2/2026,July 27,Purchase,14,4,2026
4/2/2026,July 27,P Change,-427,4,2026
4/2/2026,July 27,OI,1801,4,2026
4/2/2026,July 27,OI Change,339,4,2026
4/2/2026,October 27,Sales,0,4,2026
4/2/2026,October 27,S Change,0,4,2026
4/2/2026,October 27,Purchase,0,4,2026
4/2/2026,October 27,P Change,0,4,2026
4/2/2026,October 27,OI,2,4,2026
4/2/2026,October 27,OI Change,0,4,2026
4/2/2026,December 27,Sales,875,4,2026
4/2/2026,December 27,S Change,-396,4,2026
4/2/2026,December 27,Purchase,12388,4,2026
4/2/2026,December 27,P Change,2177,4,2026
4/2/2026,December 27,OI,6940,4,2026
4/2/2026,December 27,OI Change,1614,4,2026
4/2/2026,March 28,Sales,524,4,2026
4/2/2026,March 28,S Change,0,4,2026
4/2/2026,March 28,Purchase,50,4,2026
4/2/2026,March 28,P Change,0,4,2026
4/2/2026,March 28,OI,173,4,2026
4/2/2026,March 28,OI Change,0,4,2026
4/2/2026,May 28,Sales,287,4,2026
4/2/2026,May 28,S Change,0,4,2026
4/2/2026,May 28,Purchase,0,4,2026
4/2/2026,May 28,P Change,0,4,2026
4/2/2026,May 28,OI,18,4,2026
4/2/2026,May 28,OI Change,0,4,2026
4/2/2026,July 28,Sales,132,4,2026
4/2/2026,July 28,S Change,0,4,2026
4/2/2026,July 28,Purchase,0,4,2026
4/2/2026,July 28,P Change,0,4,2026
4/2/2026,July 28,OI,2,4,2026
4/2/2026,July 28,OI Change,0,4,2026
4/2/2026,December 28,Sales,0,4,2026
4/2/2026,December 28,S Change,-878,4,2026
4/2/2026,December 28,Purchase,1076,4,2026
4/2/2026,December 28,P Change,429,4,2026
4/2/2026,December 28,OI,1,4,2026
4/2/2026,December 28,OI Change,0,4,2026
4/2/2026,December 29,Sales,0,4,2026
4/2/2026,December 29,S Change,0,4,2026
4/2/2026,December 29,Purchase,445,4,2026
4/2/2026,December 29,P Change,0,4,2026
4/2/2026,December 29,OI,0,4,2026
4/2/2026,December 29,OI Change,0,4,2026
4/2/2026,Totals,Sales,58320,4,2026
4/2/2026,Totals,S Change,-4092,4,2026
4/2/2026,Totals,Purchase,74331,4,2026
4/2/2026,Totals,P Change,-4183,4,2026
4/2/2026,Totals,OI,340592,4,2026
4/2/2026,Totals,OI Change,-2578,4,2026
4/24/2026,May 26,Sales,162,4,2026
4/24/2026,May 26,S Change,-2496,4,2026
4/24/2026,May 26,Purchase,436,4,2026
4/24/2026,May 26,P Change,-7893,4,2026
4/24/2026,May 26,OI,328,4,2026
4/24/2026,May 26,OI Change,-10047,4,2026
4/24/2026,July 26,Sales,16731,4,2026
4/24/2026,July 26,S Change,-723,4,2026
4/24/2026,July 26,Purchase,11743,4,2026
4/24/2026,July 26,P Change,8719,4,2026
4/24/2026,July 26,OI,164183,4,2026
4/24/2026,July 26,OI Change,-4083,4,2026
4/24/2026,October 26,Sales,0,4,2026
4/24/2026,October 26,S Change,0,4,2026
4/24/2026,October 26,Purchase,0,4,2026
4/24/2026,October 26,P Change,0,4,2026
4/24/2026,October 26,OI,56,4,2026
4/24/2026,October 26,OI Change,-30,4,2026
4/24/2026,December 26,Sales,18209,4,2026
4/24/2026,December 26,S Change,-122,4,2026
4/24/2026,December 26,Purchase,36295,4,2026
4/24/2026,December 26,P Change,-2068,4,2026
4/24/2026,December 26,OI,114663,4,2026
4/24/2026,December 26,OI Change,622,4,2026
4/24/2026,March 27,Sales,8758,4,2026
4/24/2026,March 27,S Change,696,4,2026
4/24/2026,March 27,Purchase,4012,4,2026
4/24/2026,March 27,P Change,978,4,2026
4/24/2026,March 27,OI,21741,4,2026
4/24/2026,March 27,OI Change,1705,4,2026
4/24/2026,May 27,Sales,3707,4,2026
4/24/2026,May 27,S Change,919,4,2026
4/24/2026,May 27,Purchase,609,4,2026
4/24/2026,May 27,P Change,-1518,4,2026
4/24/2026,May 27,OI,6178,4,2026
4/24/2026,May 27,OI Change,297,4,2026
4/24/2026,July 27,Sales,6068,4,2026
4/24/2026,July 27,S Change,1269,4,2026
4/24/2026,July 27,Purchase,1800,4,2026
4/24/2026,July 27,P Change,1313,4,2026
4/24/2026,July 27,OI,3477,4,2026
4/24/2026,July 27,OI Change,910,4,2026
4/24/2026,October 27,Sales,0,4,2026
4/24/2026,October 27,S Change,0,4,2026
4/24/2026,October 27,Purchase,0,4,2026
4/24/2026,October 27,P Change,0,4,2026
4/24/2026,October 27,OI,1,4,2026
4/24/2026,October 27,OI Change,-1,4,2026
4/24/2026,December 27,Sales,1454,4,2026
4/24/2026,December 27,S Change,-349,4,2026
4/24/2026,December 27,Purchase,12793,4,2026
4/24/2026,December 27,P Change,-67,4,2026
4/24/2026,December 27,OI,10203,4,2026
4/24/2026,December 27,OI Change,1082,4,2026
4/24/2026,March 28,Sales,606,4,2026
4/24/2026,March 28,S Change,18,4,2026
4/24/2026,March 28,Purchase,138,4,2026
4/24/2026,March 28,P Change,88,4,2026
4/24/2026,March 28,OI,191,4,2026
4/24/2026,March 28,OI Change,0,4,2026
4/24/2026,May 28,Sales,386,4,2026
4/24/2026,May 28,S Change,0,4,2026
4/24/2026,May 28,Purchase,0,4,2026
4/24/2026,May 28,P Change,0,4,2026
4/24/2026,May 28,OI,23,4,2026
4/24/2026,May 28,OI Change,5,4,2026
4/24/2026,July 28,Sales,132,4,2026
4/24/2026,July 28,S Change,0,4,2026
4/24/2026,July 28,Purchase,0,4,2026
4/24/2026,July 28,P Change,0,4,2026
4/24/2026,July 28,OI,2,4,2026
4/24/2026,July 28,OI Change,0,4,2026
4/24/2026,December 28,Sales,0,4,2026
4/24/2026,December 28,S Change,-878,4,2026
4/24/2026,December 28,Purchase,1076,4,2026
4/24/2026,December 28,P Change,429,4,2026
4/24/2026,December 28,OI,1,4,2026
4/24/2026,December 28,OI Change,0,4,2026
4/24/2026,December 29,Sales,0,4,2026
4/24/2026,December 29,S Change,0,4,2026
4/24/2026,December 29,Purchase,445,4,2026
4/24/2026,December 29,P Change,0,4,2026
4/24/2026,December 29,OI,0,4,2026
4/24/2026,December 29,OI Change,0,4,2026
4/24/2026,Totals,Sales,56213,4,2026
